Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations"
Low income,,9/10/2020,2842.71429,
Low income,,9/11/2020,2856,
Low income,,9/12/2020,2800,
Low income,,9/13/2020,2766.57143,
Low income,,9/14/2020,2678.57143,
Low income,,9/15/2020,2618.85714,
Low income,,9/16/2020,2663.57143,
Low income,,9/17/2020,2704,
Low income,,9/18/2020,2646.57143,
Low income,,9/19/2020,2734.42857,
Low income,,9/20/2020,2809.28571,
Low income,,9/21/2020,2883.71429,
Low income,,9/22/2020,2951.85714,
Low income,,9/23/2020,2923,
Low income,,9/24/2020,2847.28571,
Low income,,9/25/2020,2877.42857,
Low income,,9/26/2020,2725.71429,
Low income,,9/27/2020,2649,
Low income,,9/28/2020,2654.28571,
Low income,,9/29/2020,2672.42857,
Low income,,9/30/2020,2678.14286,
Low income,,10/1/2020,2741.42857,
Low income,,10/2/2020,2820.14286,
Low income,,10/3/2020,3085.28571,
Low income,,10/4/2020,3256.85714,
Low income,,10/5/2020,3387.28571,
Low income,,10/6/2020,3514.42857,
Low income,,10/7/2020,3482.85714,
Low income,,10/8/2020,3771.71429,
Low income,,10/9/2020,4162.57143,
Low income,,10/10/2020,4045.85714,
Low income,,10/11/2020,4418.71429,
Low income,,10/12/2020,4382.42857,
Low income,,10/13/2020,4635.42857,
Low income,,10/14/2020,4925.14286,
Low income,,10/15/2020,4794.71429,
Low income,,10/16/2020,4658.85714,
Low income,,10/17/2020,4978.85714,
Low income,,10/18/2020,4699.71429,
Low income,,10/19/2020,4806.71429,
Low income,,10/20/2020,4774.71429,
Low income,,10/21/2020,4704.85714,
Low income,,10/22/2020,5141.14286,
Low income,,10/23/2020,5119,
Low income,,10/24/2020,5111.57143,
Low income,,10/25/2020,5000.85714,
Low income,,10/26/2020,4939.85714,
Low income,,10/27/2020,4591.85714,
Low income,,10/28/2020,4235.85714,
Low income,,10/29/2020,3668.71429,
Low income,,10/30/2020,3540.71429,
Low income,,10/31/2020,3429,
Low income,,11/1/2020,3385.42857,
Low income,,11/2/2020,3442.57143,
Low income,,11/3/2020,3614,
Low income,,11/4/2020,4013.42857,
Low income,,11/5/2020,4215.85714,
Low income,,11/6/2020,4253.42857,
Low income,,11/7/2020,4138,
Low income,,11/8/2020,4219,
Low income,,11/9/2020,4206.28571,
Low income,,11/10/2020,4157.85714,
Low income,,11/11/2020,4011.28571,
Low income,,11/12/2020,3907.14286,
Lower middle income,,1/2/2020,0,
Lower middle income,,1/3/2020,0,
Lower middle income,,1/4/2020,0,
Lower middle income,,1/5/2020,0,
Lower middle income,,1/6/2020,0,
Lower middle income,,1/7/2020,0,
Lower middle income,,1/8/2020,0,
Lower middle income,,1/9/2020,0,
Lower middle income,,1/10/2020,0,
Lower middle income,,1/11/2020,0,
Lower middle income,,1/12/2020,0,
Lower middle income,,1/13/2020,0,
Lower middle income,,1/14/2020,0,
Lower middle income,,1/15/2020,0,
Lower middle income,,1/16/2020,0,
Lower middle income,,1/17/2020,0,
Lower middle income,,1/18/2020,0,
Lower middle income,,1/19/2020,0,
Lower middle income,,1/20/2020,0,
Lower middle income,,1/21/2020,0,
Lower middle income,,1/22/2020,0,
Lower middle income,,1/23/2020,0,
Lower middle income,,1/24/2020,0.28571,
Lower middle income,,1/25/2020,0.28571,
Lower middle income,,1/26/2020,0.28571,
Lower middle income,,1/27/2020,0.28571,
Lower middle income,,1/28/2020,0.42857,
Lower middle income,,1/29/2020,0.42857,
Lower middle income,,1/30/2020,0.71429,
Lower middle income,,1/31/2020,0.85714,
Lower middle income,,2/1/2020,0.85714,
Lower middle income,,2/2/2020,1.42857,
Lower middle income,,2/3/2020,1.57143,
Lower middle income,,2/4/2020,1.71429,
Lower middle income,,2/5/2020,1.85714,
Lower middle income,,2/6/2020,1.71429,
Lower middle income,,2/7/2020,1.57143,
Lower middle income,,2/8/2020,1.71429,
Lower middle income,,2/9/2020,1.28571,
Lower middle income,,2/10/2020,1.14286,
Lower middle income,,2/11/2020,1,
Lower middle income,,2/12/2020,0.85714,
Lower middle income,,2/13/2020,0.85714,
Lower middle income,,2/14/2020,0.57143,
Lower middle income,,2/15/2020,0.57143,
Lower middle income,,2/16/2020,0.42857,
Lower middle income,,2/17/2020,0.42857,
Lower middle income,,2/18/2020,0.28571,
Lower middle income,,2/19/2020,0.28571,
Lower middle income,,2/20/2020,0.14286,
Lower middle income,,2/21/2020,0.14286,
Lower middle income,,2/22/2020,0,
Lower middle income,,2/23/2020,0,
Lower middle income,,2/24/2020,0,
Lower middle income,,2/25/2020,0,
Lower middle income,,2/26/2020,0,
Lower middle income,,2/27/2020,0.28571,
Lower middle income,,2/28/2020,0.42857,
Lower middle income,,2/29/2020,0.42857,
Lower middle income,,3/1/2020,0.71429,
Lower middle income,,3/2/2020,1.14286,
Lower middle income,,3/3/2020,1.85714,
Lower middle income,,3/4/2020,2.28571,
Lower middle income,,3/5/2020,5.42857,
Lower middle income,,3/6/2020,7,
Lower middle income,,3/7/2020,11.28571,
Lower middle income,,3/8/2020,12.85714,
Lower middle income,,3/9/2020,20,
Lower middle income,,3/10/2020,27.42857,
Lower middle income,,3/11/2020,32.85714,
Lower middle income,,3/12/2020,39.85714,
Lower middle income,,3/13/2020,45.14286,
Lower middle income,,3/14/2020,56.71429,
Lower middle income,,3/15/2020,72.71429,
Lower middle income,,3/16/2020,81.28571,
Lower middle income,,3/17/2020,112,
Lower middle income,,3/18/2020,133.71429,
Lower middle income,,3/19/2020,161,
Lower middle income,,3/20/2020,208.57143,
Lower middle income,,3/21/2020,240.28571,
Lower middle income,,3/22/2020,318.85714,
Lower middle income,,3/23/2020,376.28571,
Lower middle income,,3/24/2020,408.57143,
Lower middle income,,3/25/2020,477.28571,
Lower middle income,,3/26/2020,540.85714,
Lower middle income,,3/27/2020,594.28571,
Lower middle income,,3/28/2020,659,
Lower middle income,,3/29/2020,721.71429,
Lower middle income,,3/30/2020,818.14286,
Lower middle income,,3/31/2020,958.28571,
Lower middle income,,4/1/2020,1024.42857,
Lower middle income,,4/2/2020,1199.14286,
Lower middle income,,4/3/2020,1283.28571,
Lower middle income,,4/4/2020,1438.28571,
Lower middle income,,4/5/2020,1536.28571,
Lower middle income,,4/6/2020,1759.85714,
Lower middle income,,4/7/2020,1860.85714,
Lower middle income,,4/8/2020,2020.28571,
Lower middle income,,4/9/2020,2059.85714,
Lower middle income,,4/10/2020,2221.28571,
Lower middle income,,4/11/2020,2305.28571,
Lower middle income,,4/12/2020,2477.57143,
Lower middle income,,4/13/2020,2504.42857,
Lower middle income,,4/14/2020,2674.57143,
Lower middle income,,4/15/2020,2845.57143,
Lower middle income,,4/16/2020,3030.57143,
Lower middle income,,4/17/2020,3228.42857,
Lower middle income,,4/18/2020,3429.28571,
Lower middle income,,4/19/2020,3609.42857,
Lower middle income,,4/20/2020,3790.28571,
Lower middle income,,4/21/2020,3888.28571,
Lower middle income,,4/22/2020,4000.71429,
Lower middle income,,4/23/2020,4003.71429,
Lower middle income,,4/24/2020,4291.57143,
Lower middle income,,4/25/2020,4507,
Lower middle income,,4/26/2020,4638,
Lower middle income,,4/27/2020,4707.14286,
Lower middle income,,4/28/2020,4779.28571,
Lower middle income,,4/29/2020,4986,
Lower middle income,,4/30/2020,5236.57143,
Lower middle income,,5/1/2020,5294,
Lower middle income,,5/2/2020,5505.14286,
Lower middle income,,5/3/2020,5737.42857,
Lower middle income,,5/4/2020,6027.14286,
Lower middle income,,5/5/2020,6669.28571,
Lower middle income,,5/6/2020,6885.85714,
Lower middle income,,5/7/2020,7450.42857,
Lower middle income,,5/8/2020,7825.57143,
Lower middle income,,5/9/2020,8203.57143,
Lower middle income,,5/10/2020,8553.85714,
Lower middle income,,5/11/2020,8969.14286,
Lower middle income,,5/12/2020,8972,
Lower middle income,,5/13/2020,9371.28571,
Lower middle income,,5/14/2020,9469.85714,
Lower middle income,,5/15/2020,9610.85714,
Lower middle income,,5/16/2020,9670.85714,
Lower middle income,,5/17/2020,9843.42857,
Lower middle income,,5/18/2020,10169,
Lower middle income,,5/19/2020,10500.71429,
Lower middle income,,5/20/2020,10839.42857,
Lower middle income,,5/21/2020,11431.42857,
Lower middle income,,5/22/2020,12268.57143,
Lower middle income,,5/23/2020,12959.85714,
Lower middle income,,5/24/2020,13635.42857,
Lower middle income,,5/25/2020,13901.71429,
Lower middle income,,5/26/2020,14234.71429,
Lower middle income,,5/27/2020,14448.28571,
Lower middle income,,5/28/2020,14622.57143,
Lower middle income,,5/29/2020,14852.71429,
Lower middle income,,5/30/2020,15426,
Lower middle income,,5/31/2020,16099.14286,
Lower middle income,,6/1/2020,16938,
Lower middle income,,6/2/2020,17815.14286,
Lower middle income,,6/3/2020,18851.42857,
Lower middle income,,6/4/2020,19850.28571,
Lower middle income,,6/5/2020,20546.42857,
Lower middle income,,6/6/2020,21243.57143,
Lower middle income,,6/7/2020,21876.71429,
Lower middle income,,6/8/2020,22373,
Lower middle income,,6/9/2020,22829.14286,
Lower middle income,,6/10/2020,23482,
Lower middle income,,6/11/2020,24083,
Lower middle income,,6/12/2020,24863.42857,
Lower middle income,,6/13/2020,25785.28571,
Lower middle income,,6/14/2020,26513.42857,
Lower middle income,,6/15/2020,27164.14286,
Lower middle income,,6/16/2020,27453.14286,
Lower middle income,,6/17/2020,27892.14286,
Lower middle income,,6/18/2020,28456.14286,
Lower middle income,,6/19/2020,28928.28571,
Lower middle income,,6/20/2020,29548.14286,
Lower middle income,,6/21/2020,30259.57143,
Lower middle income,,6/22/2020,30742.71429,
Lower middle income,,6/23/2020,31513,
Lower middle income,,6/24/2020,32046.85714,
Lower middle income,,6/25/2020,32548.42857,
Lower middle income,,6/26/2020,33049.57143,
Lower middle income,,6/27/2020,33205.42857,
Lower middle income,,6/28/2020,33739.71429,
Lower middle income,,6/29/2020,34452.42857,
Lower middle income,,6/30/2020,34906.71429,
Lower middle income,,7/1/2020,35524.14286,
Lower middle income,,7/2/2020,35993.57143,
Lower middle income,,7/3/2020,36732.14286,
Lower middle income,,7/4/2020,37538.71429,
Lower middle income,,7/5/2020,38166.42857,
Lower middle income,,7/6/2020,38915.42857,
Lower middle income,,7/7/2020,40007.14286,
Lower middle income,,7/8/2020,40466.57143,
Lower middle income,,7/9/2020,41594,
Lower middle income,,7/10/2020,42230.42857,
Lower middle income,,7/11/2020,42645,
Lower middle income,,7/12/2020,43003.71429,
Lower middle income,,7/13/2020,43578.71429,
Lower middle income,,7/14/2020,43766.57143,
Lower middle income,,7/15/2020,44431.71429,
Lower middle income,,7/16/2020,45141.85714,
Lower middle income,,7/17/2020,46549.71429,
Lower middle income,,7/18/2020,49298.85714,
Lower middle income,,7/19/2020,51217.42857,
Lower middle income,,7/20/2020,52928.42857,
Lower middle income,,7/21/2020,54532,
Lower middle income,,7/22/2020,55929.42857,
Lower middle income,,7/23/2020,57806.57143,
Lower middle income,,7/24/2020,59710.14286,
Lower middle income,,7/25/2020,60122,
Lower middle income,,7/26/2020,61363.71429,
Lower middle income,,7/27/2020,62665.42857,
Lower middle income,,7/28/2020,64071.85714,
Lower middle income,,7/29/2020,65541.71429,
Lower middle income,,7/30/2020,66535.28571,
Lower middle income,,7/31/2020,67464.42857,
Lower middle income,,8/1/2020,68909.57143,
Lower middle income,,8/2/2020,69850.14286,
Lower middle income,,8/3/2020,70315.28571,
Lower middle income,,8/4/2020,70800.71429,
Lower middle income,,8/5/2020,71874,
Lower middle income,,8/6/2020,72727.71429,
Lower middle income,,8/7/2020,73812,
Lower middle income,,8/8/2020,74357.57143,
Lower middle income,,8/9/2020,75800.57143,
Lower middle income,,8/10/2020,77191.28571,
Lower middle income,,8/11/2020,78103.28571,
Lower middle income,,8/12/2020,78994.85714,
Lower middle income,,8/13/2020,80475.85714,
Lower middle income,,8/14/2020,80456.42857,
Lower middle income,,8/15/2020,81101.57143,
Lower middle income,,8/16/2020,81203.42857,
Lower middle income,,8/17/2020,80614,
Lower middle income,,8/18/2020,80321.85714,
Lower middle income,,8/19/2020,80784,
Lower middle income,,8/20/2020,81397.14286,
Lower middle income,,8/21/2020,82367.42857,
Lower middle income,,8/22/2020,82926.85714,
Lower middle income,,8/23/2020,83393.57143,
Lower middle income,,8/24/2020,83448.85714,
Lower middle income,,8/25/2020,84505.85714,
Lower middle income,,8/26/2020,84946.28571,
Lower middle income,,8/27/2020,85564.57143,
Lower middle income,,8/28/2020,86293.14286,
Lower middle income,,8/29/2020,87269.85714,
Lower middle income,,8/30/2020,88589.42857,
Lower middle income,,8/31/2020,91358.57143,
Lower middle income,,9/1/2020,92399.14286,
Lower middle income,,9/2/2020,93928.42857,
Lower middle income,,9/3/2020,94780,
Lower middle income,,9/4/2020,95669.28571,
Lower middle income,,9/5/2020,96563.28571,
Lower middle income,,9/6/2020,98564.57143,
Lower middle income,,9/7/2020,100274.4286,
Lower middle income,,9/8/2020,100920.5714,
Lower middle income,,9/9/2020,102968.7143,
Lower middle income,,9/10/2020,104820.8571,
Lower middle income,,9/11/2020,107327.1429,
Lower middle income,,9/12/2020,109246.7143,
Lower middle income,,9/13/2020,109909.7143,
Lower middle income,,9/14/2020,110388.1429,
Lower middle income,,9/15/2020,112173.7143,
Lower middle income,,9/16/2020,112519.7143,
Lower middle income,,9/17/2020,112615.8571,
Lower middle income,,9/18/2020,112662.1429,
Lower middle income,,9/19/2020,112342.5714,
Lower middle income,,9/20/2020,112221.7143,
Lower middle income,,9/21/2020,111615.1429,
Lower middle income,,9/22/2020,110274.2857,
Lower middle income,,9/23/2020,108579.7143,
Lower middle income,,9/24/2020,107618.5714,
Lower middle income,,9/25/2020,106110.2857,
Lower middle income,,9/26/2020,105224.5714,
Lower middle income,,9/27/2020,104351.2857,
Lower middle income,,9/28/2020,103737.1429,
Lower middle income,,9/29/2020,102849,
Lower middle income,,9/30/2020,102846.7143,
Lower middle income,,10/1/2020,102591.5714,
Lower middle income,,10/2/2020,101655.5714,
Lower middle income,,10/3/2020,101576.8571,
Lower middle income,,10/4/2020,100042.5714,
Lower middle income,,10/5/2020,99300,
Lower middle income,,10/6/2020,97969.14286,
Lower middle income,,10/7/2020,96810.28571,
Lower middle income,,10/8/2020,96380.57143,
Lower middle income,,10/9/2020,95438.42857,
Lower middle income,,10/10/2020,93681,
Lower middle income,,10/11/2020,94920.14286,
Lower middle income,,10/12/2020,93666.57143,
Lower middle income,,10/13/2020,93373.57143,
Lower middle income,,10/14/2020,92339.14286,
Lower middle income,,10/15/2020,90905.57143,
Lower middle income,,10/16/2020,89780.71429,
Lower middle income,,10/17/2020,88728,
Lower middle income,,10/18/2020,86644.28571,
Lower middle income,,10/19/2020,85875.85714,
Lower middle income,,10/20/2020,84815.28571,
Lower middle income,,10/21/2020,83102.57143,
Lower middle income,,10/22/2020,81434.85714,
Lower middle income,,10/23/2020,80670.57143,
Lower middle income,,10/24/2020,79748.14286,
Lower middle income,,10/25/2020,77657.42857,
Lower middle income,,10/26/2020,75422.28571,
Lower middle income,,10/27/2020,74172.57143,
Lower middle income,,10/28/2020,73483,
Lower middle income,,10/29/2020,72949.28571,
Lower middle income,,10/30/2020,72788.28571,
Lower middle income,,10/31/2020,72076.28571,
Lower middle income,,11/1/2020,71661.85714,
Lower middle income,,11/2/2020,72168.85714,
Lower middle income,,11/3/2020,72135.28571,
Lower middle income,,11/4/2020,72950.71429,
Lower middle income,,11/5/2020,73417.57143,
Lower middle income,,11/6/2020,73620.42857,
Lower middle income,,11/7/2020,74426.28571,
Lower middle income,,11/8/2020,75287,
Lower middle income,,11/9/2020,76202.57143,
Lower middle income,,11/10/2020,76603,
Lower middle income,,11/11/2020,76845.57143,
Lower middle income,,11/12/2020,76659.42857,
Luxembourg,LUX,1/2/2020,0,
Luxembourg,LUX,1/3/2020,0,
Luxembourg,LUX,1/4/2020,0,
Luxembourg,LUX,1/5/2020,0,
Luxembourg,LUX,1/6/2020,0,
Luxembourg,LUX,1/7/2020,0,
Luxembourg,LUX,1/8/2020,0,
Luxembourg,LUX,1/9/2020,0,
Luxembourg,LUX,1/10/2020,0,
Luxembourg,LUX,1/11/2020,0,
Luxembourg,LUX,1/12/2020,0,
Luxembourg,LUX,1/13/2020,0,
Luxembourg,LUX,1/14/2020,0,
Luxembourg,LUX,1/15/2020,0,
Luxembourg,LUX,1/16/2020,0,
Luxembourg,LUX,1/17/2020,0,
Luxembourg,LUX,1/18/2020,0,
Luxembourg,LUX,1/19/2020,0,
Luxembourg,LUX,1/20/2020,0,
Luxembourg,LUX,1/21/2020,0,
Luxembourg,LUX,1/22/2020,0,
Luxembourg,LUX,1/23/2020,0,
Luxembourg,LUX,1/24/2020,0,
Luxembourg,LUX,1/25/2020,0,
Luxembourg,LUX,1/26/2020,0,
Luxembourg,LUX,1/27/2020,0,
Luxembourg,LUX,1/28/2020,0,
Luxembourg,LUX,1/29/2020,0,
Luxembourg,LUX,1/30/2020,0,
Luxembourg,LUX,1/31/2020,0,
Luxembourg,LUX,2/1/2020,0,
Luxembourg,LUX,2/2/2020,0,
Luxembourg,LUX,2/3/2020,0,
Luxembourg,LUX,2/4/2020,0,
Luxembourg,LUX,2/5/2020,0,
Luxembourg,LUX,2/6/2020,0,
Luxembourg,LUX,2/7/2020,0,
Luxembourg,LUX,2/8/2020,0,
Luxembourg,LUX,2/9/2020,0,
Luxembourg,LUX,2/10/2020,0,
Luxembourg,LUX,2/11/2020,0,
Luxembourg,LUX,2/12/2020,0,
Luxembourg,LUX,2/13/2020,0,
Luxembourg,LUX,2/14/2020,0,
Luxembourg,LUX,2/15/2020,0,
Luxembourg,LUX,2/16/2020,0,
Luxembourg,LUX,2/17/2020,0,
Luxembourg,LUX,2/18/2020,0,
Luxembourg,LUX,2/19/2020,0,
Luxembourg,LUX,2/20/2020,0,
Luxembourg,LUX,2/21/2020,0,
Luxembourg,LUX,2/22/2020,0,
Luxembourg,LUX,2/23/2020,0,
Luxembourg,LUX,2/24/2020,0,
Luxembourg,LUX,2/25/2020,0,
Luxembourg,LUX,2/26/2020,0,
Luxembourg,LUX,2/27/2020,0,
Luxembourg,LUX,2/28/2020,0,
Luxembourg,LUX,2/29/2020,0,
Luxembourg,LUX,3/1/2020,0.14286,
Luxembourg,LUX,3/2/2020,0.14286,
Luxembourg,LUX,3/3/2020,0.16667,
Luxembourg,LUX,3/4/2020,0.2,
Luxembourg,LUX,3/5/2020,0.25,
Luxembourg,LUX,3/6/2020,0.33333,
Luxembourg,LUX,3/7/2020,1,
Luxembourg,LUX,3/11/2020,2,
Luxembourg,LUX,3/12/2020,1.5,
Luxembourg,LUX,3/13/2020,5,
Luxembourg,LUX,3/14/2020,7,
Luxembourg,LUX,3/15/2020,7,
Luxembourg,LUX,3/16/2020,14.4,
Luxembourg,LUX,3/17/2020,12.66667,
Luxembourg,LUX,3/18/2020,22.16667,
Luxembourg,LUX,3/19/2020,33.83333,
Luxembourg,LUX,3/20/2020,53.16667,
Luxembourg,LUX,3/21/2020,74.33333,
Luxembourg,LUX,3/22/2020,90.28571,
Luxembourg,LUX,3/23/2020,103,
Luxembourg,LUX,3/24/2020,113.42857,
Luxembourg,LUX,3/25/2020,137,
Luxembourg,LUX,3/26/2020,160.42857,
Luxembourg,LUX,3/27/2020,158.28571,
Luxembourg,LUX,3/28/2020,160.14286,
Luxembourg,LUX,3/29/2020,165.85714,
Luxembourg,LUX,3/30/2020,164.57143,
Luxembourg,LUX,3/31/2020,159,
Luxembourg,LUX,4/1/2020,154.14286,
Luxembourg,LUX,4/2/2020,140.85714,
Luxembourg,LUX,4/3/2020,147.71429,
Luxembourg,LUX,4/4/2020,143.85714,
Luxembourg,LUX,4/5/2020,128.28571,
Luxembourg,LUX,4/6/2020,122,
Luxembourg,LUX,4/7/2020,122.14286,
Luxembourg,LUX,4/8/2020,113.14286,
Luxembourg,LUX,4/9/2020,102.14286,
Luxembourg,LUX,4/10/2020,89.71429,
Luxembourg,LUX,4/11/2020,87.28571,
Luxembourg,LUX,4/12/2020,77.28571,
Luxembourg,LUX,4/13/2020,68.14286,
Luxembourg,LUX,4/14/2020,64.14286,
Luxembourg,LUX,4/15/2020,48.14286,
Luxembourg,LUX,4/16/2020,48.42857,
Luxembourg,LUX,4/17/2020,47,
Luxembourg,LUX,4/18/2020,36.71429,
Luxembourg,LUX,4/19/2020,38.14286,
Luxembourg,LUX,4/20/2020,38.42857,
Luxembourg,LUX,4/21/2020,38,
Luxembourg,LUX,4/22/2020,44.42857,
Luxembourg,LUX,4/23/2020,40.14286,
Luxembourg,LUX,4/24/2020,31.57143,
Luxembourg,LUX,4/25/2020,30.71429,
Luxembourg,LUX,4/26/2020,24.85714,
Luxembourg,LUX,4/27/2020,24.71429,
Luxembourg,LUX,4/28/2020,24.42857,
Luxembourg,LUX,4/29/2020,17.57143,
Luxembourg,LUX,4/30/2020,16.42857,
Luxembourg,LUX,5/1/2020,17,
Luxembourg,LUX,5/2/2020,15.28571,
Luxembourg,LUX,5/3/2020,14.42857,
Luxembourg,LUX,5/4/2020,14.42857,
Luxembourg,LUX,5/5/2020,14.14286,
Luxembourg,LUX,5/6/2020,14.14286,
Luxembourg,LUX,5/7/2020,11.71429,
Luxembourg,LUX,5/8/2020,10.71429,
Luxembourg,LUX,5/9/2020,9.85714,
Luxembourg,LUX,5/10/2020,9.28571,
Luxembourg,LUX,5/11/2020,8.85714,
Luxembourg,LUX,5/12/2020,8.57143,
Luxembourg,LUX,5/13/2020,7.71429,
Luxembourg,LUX,5/14/2020,7.57143,
Luxembourg,LUX,5/15/2020,8,
Luxembourg,LUX,5/16/2020,7.42857,
Luxembourg,LUX,5/17/2020,7.57143,
Luxembourg,LUX,5/18/2020,8.42857,
Luxembourg,LUX,5/19/2020,8.42857,
Luxembourg,LUX,5/20/2020,9.14286,
Luxembourg,LUX,5/21/2020,9.57143,
Luxembourg,LUX,5/22/2020,9.28571,
Luxembourg,LUX,5/23/2020,8.28571,
Luxembourg,LUX,5/24/2020,8.57143,
Luxembourg,LUX,5/25/2020,6.71429,
Luxembourg,LUX,5/26/2020,6.57143,
Luxembourg,LUX,5/27/2020,5.28571,
Luxembourg,LUX,5/28/2020,4.28571,
Luxembourg,LUX,5/29/2020,4,
Luxembourg,LUX,5/30/2020,4.42857,
Luxembourg,LUX,5/31/2020,3.71429,
Luxembourg,LUX,6/1/2020,3.71429,
Luxembourg,LUX,6/2/2020,3.71429,
Luxembourg,LUX,6/3/2020,3.57143,
Luxembourg,LUX,6/4/2020,2.71429,
Luxembourg,LUX,6/5/2020,2.71429,
Luxembourg,LUX,6/6/2020,2.85714,
Luxembourg,LUX,6/7/2020,2.71429,
Luxembourg,LUX,6/8/2020,3,
Luxembourg,LUX,6/9/2020,3,
Luxembourg,LUX,6/10/2020,3.71429,
Luxembourg,LUX,6/11/2020,4.14286,
Luxembourg,LUX,6/12/2020,3.57143,
Luxembourg,LUX,6/13/2020,3.28571,
Luxembourg,LUX,6/14/2020,4,
Luxembourg,LUX,6/15/2020,4.42857,
Luxembourg,LUX,6/16/2020,4.57143,
Luxembourg,LUX,6/17/2020,4.14286,
Luxembourg,LUX,6/18/2020,5.14286,
Luxembourg,LUX,6/19/2020,5.57143,
Luxembourg,LUX,6/20/2020,6.28571,
Luxembourg,LUX,6/21/2020,6,
Luxembourg,LUX,6/22/2020,7.14286,
Luxembourg,LUX,6/23/2020,7,
Luxembourg,LUX,6/24/2020,8.28571,
Luxembourg,LUX,6/25/2020,7.85714,
Luxembourg,LUX,6/26/2020,8.57143,
Luxembourg,LUX,6/27/2020,10.57143,
Luxembourg,LUX,6/28/2020,16,
Luxembourg,LUX,6/29/2020,17.42857,
Luxembourg,LUX,6/30/2020,19.28571,
Luxembourg,LUX,7/1/2020,23.71429,
Luxembourg,LUX,7/2/2020,29.28571,
Luxembourg,LUX,7/3/2020,34.85714,
Luxembourg,LUX,7/4/2020,39.14286,
Luxembourg,LUX,7/5/2020,37,
Luxembourg,LUX,7/6/2020,40,
Luxembourg,LUX,7/7/2020,40.85714,
Luxembourg,LUX,7/8/2020,43.42857,
Luxembourg,LUX,7/9/2020,43.57143,
Luxembourg,LUX,7/10/2020,46.28571,
Luxembourg,LUX,7/11/2020,47.14286,
Luxembourg,LUX,7/12/2020,52.28571,
Luxembourg,LUX,7/13/2020,57.57143,
Luxembourg,LUX,7/14/2020,59.14286,
Luxembourg,LUX,7/15/2020,64.71429,
Luxembourg,LUX,7/16/2020,58,
Luxembourg,LUX,7/17/2020,57.57143,
Luxembourg,LUX,7/18/2020,72.57143,
Luxembourg,LUX,7/19/2020,81,
Luxembourg,LUX,7/20/2020,79.71429,
Luxembourg,LUX,7/21/2020,92.71429,
Luxembourg,LUX,7/22/2020,95.57143,
Luxembourg,LUX,7/23/2020,114,
Luxembourg,LUX,7/24/2020,118.57143,
Luxembourg,LUX,7/25/2020,110.14286,
Luxembourg,LUX,7/26/2020,111.42857,
Luxembourg,LUX,7/27/2020,112.71429,
Luxembourg,LUX,7/28/2020,102.28571,
Luxembourg,LUX,7/29/2020,92.85714,
Luxembourg,LUX,7/30/2020,97,
Luxembourg,LUX,7/31/2020,94.85714,
Luxembourg,LUX,8/1/2020,91.28571,
Luxembourg,LUX,8/2/2020,72.28571,
Luxembourg,LUX,8/3/2020,60.42857,
Luxembourg,LUX,8/4/2020,77.57143,
Luxembourg,LUX,8/5/2020,77.42857,
Luxembourg,LUX,8/6/2020,67.71429,
Luxembourg,LUX,8/7/2020,65.28571,
Luxembourg,LUX,8/8/2020,59.71429,
Luxembourg,LUX,8/9/2020,59.71429,
Luxembourg,LUX,8/10/2020,59.71429,
Luxembourg,LUX,8/11/2020,50.28571,
Luxembourg,LUX,8/12/2020,46.42857,
Luxembourg,LUX,8/13/2020,41.85714,
Luxembourg,LUX,8/14/2020,42.14286,
Luxembourg,LUX,8/15/2020,41.71429,
Luxembourg,LUX,8/16/2020,46.57143,
Luxembourg,LUX,8/17/2020,46.57143,
Luxembourg,LUX,8/18/2020,36.14286,
Luxembourg,LUX,8/19/2020,36.71429,
Luxembourg,LUX,8/20/2020,38,
Luxembourg,LUX,8/21/2020,38.42857,
Luxembourg,LUX,8/22/2020,42.71429,
Luxembourg,LUX,8/23/2020,37.85714,
Luxembourg,LUX,8/24/2020,37.85714,
Luxembourg,LUX,8/25/2020,46.42857,
Luxembourg,LUX,8/26/2020,48.42857,
Luxembourg,LUX,8/27/2020,51.71429,
Luxembourg,LUX,8/28/2020,-156.28571,
Luxembourg,LUX,8/29/2020,-160.57143,
Luxembourg,LUX,8/30/2020,-160.57143,
Luxembourg,LUX,8/31/2020,-154.14286,
Luxembourg,LUX,9/1/2020,-159.57143,
Luxembourg,LUX,9/2/2020,-165.85714,
Luxembourg,LUX,9/3/2020,-169,
Luxembourg,LUX,9/4/2020,28.85714,
Luxembourg,LUX,9/5/2020,39.14286,
Luxembourg,LUX,9/6/2020,39.14286,
Luxembourg,LUX,9/7/2020,38.71429,
Luxembourg,LUX,9/8/2020,39,
Luxembourg,LUX,9/9/2020,42.42857,
Luxembourg,LUX,9/10/2020,39.71429,
Luxembourg,LUX,9/11/2020,49,
Luxembourg,LUX,9/12/2020,43.57143,
Luxembourg,LUX,9/13/2020,43.57143,
Luxembourg,LUX,9/14/2020,42.57143,
Luxembourg,LUX,9/15/2020,42,
Luxembourg,LUX,9/16/2020,44.28571,
Luxembourg,LUX,9/17/2020,53,
Luxembourg,LUX,9/18/2020,64.71429,
Luxembourg,LUX,9/19/2020,79.85714,
Luxembourg,LUX,9/20/2020,79.85714,
Luxembourg,LUX,9/21/2020,87.14286,
Luxembourg,LUX,9/22/2020,96,
Luxembourg,LUX,9/23/2020,104.57143,
